,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
3810,MLS Listing,,Condo/Co-op,120 Riverside Blvd Unit 15-G,New York,NY,10069.0,1070000.0,1.0,1.0,Lincoln Square,716.0,55136.0,2005.0,24.0,1494.0,1058.0,Active,April-23-2023 12:30 PM,April-23-2023 01:30 PM,https://www.redfin.com/NY/New-York/120-Riverside-Blvd-10069/unit-15G/home/45137200,REBNY,OLRS-256962,N,Y,40.7763767,-73.9891093
3811,MLS Listing,,Condo/Co-op,185 W End Ave Unit 2P,New York,NY,10023.0,435000.0,0.0,1.0,Lincoln Square,,96150.0,1959.0,24.0,,1136.0,Active,,,https://www.redfin.com/NY/New-York/185-W-End-Ave-10023/unit-2P/home/184864464,REBNY,RPLU-33422356958,N,Y,40.7775039,-73.9867219
3812,MLS Listing,,Multi-Family (2-4 Unit),152 W 73rd St,New York,NY,10023.0,5395000.0,0.0,,Upper West Side,6082.0,2043.0,1882.0,24.0,887.0,,Active,,,https://www.redfin.com/NY/New-York/152-W-73rd-St-10023/home/45269679,REBNY,OLRS-0090311,N,Y,40.778692,-73.9802137
3813,MLS Listing,,Condo/Co-op,160 W 66th St Unit 59D,New York,NY,10023.0,5950000.0,3.0,3.0,Lincoln Square,1825.0,28455.0,1990.0,26.0,3260.0,2578.0,Active,,,https://www.redfin.com/NY/New-York/160-W-66th-St-10023/unit-59D/home/45134248,REBNY,RPLU-5122375894,N,Y,40.774284,-73.9841508
3814,MLS Listing,,Condo/Co-op,310 W 72nd St Unit 6-FG,New York,NY,10023.0,2195000.0,3.0,2.0,Lincoln Square,,12770.0,1924.0,26.0,,2688.0,Active,,,https://www.redfin.com/NY/New-York/310-W-72nd-St-10023/unit-6-FG/home/182414481,REBNY,OLRS-2002680,N,Y,40.7798545,-73.9853445
3815,MLS Listing,,Condo/Co-op,115 Central Park W Unit 5-G,New York,NY,10023.0,4400000.0,3.0,3.5,Lincoln Square,,45975.0,1932.0,28.0,,6774.0,Active,,,https://www.redfin.com/NY/New-York/115-Central-Park-W-10023/unit-5-G/home/184813199,REBNY,OLRS-2026757,N,Y,40.776224,-73.9766209
3816,MLS Listing,,Condo/Co-op,41 W 72nd St Unit 7-H,New York,NY,10023.0,925000.0,1.0,1.0,Upper West Side,768.0,10217.0,1920.0,28.0,1204.0,996.0,Active,April-23-2023 11:00 AM,April-23-2023 12:30 PM,https://www.redfin.com/NY/New-York/41-W-72nd-St-10023/unit-7H/home/45129107,REBNY,OLRS-00011565926,N,Y,40.7773455,-73.9779983
3817,MLS Listing,,Condo/Co-op,165 W 66th St Unit 7-Y,New York,NY,10023.0,599000.0,1.0,1.0,Lincoln Square,,31450.0,1962.0,28.0,,1407.0,Active,,,https://www.redfin.com/NY/New-York/165-W-66th-St-10023/unit-7Y/home/115543975,REBNY,OLRS-1639874,N,Y,40.7747695,-73.9839605
3818,MLS Listing,,Condo/Co-op,27 W 72nd St Unit PHC,New York,NY,10023.0,4500000.0,2.0,2.5,Upper West Side,1741.0,17880.0,1924.0,29.0,2585.0,3297.0,Active,,,https://www.redfin.com/NY/New-York/27-W-72nd-St-10023/unit-PHC/home/45195552,REBNY,RPLU-5122367061,N,Y,40.7771159,-73.9773326
3819,MLS Listing,,Condo/Co-op,230 W End Ave Unit 11-E,New York,NY,10023.0,639000.0,1.0,1.0,Lincoln Square,750.0,7029.0,1928.0,29.0,852.0,1803.0,Active,April-23-2023 12:00 PM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/230-W-End-Ave-10023/unit-11E/home/53322012,REBNY,OLRS-2028767,N,Y,40.7785649,-73.985092
3820,MLS Listing,,Condo/Co-op,304 W 75th St Unit 16-F,New York,NY,10023.0,399000.0,0.0,1.0,Upper West Side,,7500.0,1927.0,30.0,,1231.0,Active,,,https://www.redfin.com/NY/New-York/304-W-75th-St-10023/unit-16F/home/45151219,REBNY,OLRS-0001360425,N,Y,40.7818798,-73.9837146
3821,MLS Listing,,Condo/Co-op,243 W End Ave #1510,New York,NY,10023.0,380000.0,0.0,1.0,Lincoln Square,,7000.0,1924.0,30.0,,1064.0,Active,,,https://www.redfin.com/NY/New-York/243-W-End-Ave-10023/unit-1510/home/45339090,REBNY,RLMX-88125,N,Y,40.7793881,-73.9851838
3822,MLS Listing,,Condo/Co-op,205 W End Ave Unit 14K,New York,NY,10023.0,725000.0,0.0,1.0,Lincoln Square,,90575.0,1959.0,30.0,,1268.0,Active,April-22-2023 01:00 PM,April-22-2023 02:00 PM,https://www.redfin.com/NY/New-York/205-W-End-Ave-10023/unit-14K/home/70323172,REBNY,RPLU-33422344378,N,Y,40.778545,-73.9864464
3823,MLS Listing,,Condo/Co-op,10 W 66th St Unit 19-A,New York,NY,10023.0,895000.0,1.0,1.0,Lincoln Square,780.0,28125.0,1969.0,31.0,1147.0,1869.0,Active,,,https://www.redfin.com/NY/New-York/10-W-66th-St-10023/unit-19-A/home/184776502,REBNY,OLRS-2028184,N,Y,40.7724058,-73.9797157
3824,MLS Listing,,Condo/Co-op,171 W 71st St Unit PHE/12C,New York,NY,10023.0,7650000.0,4.0,4.5,Lincoln Square,,13393.0,1900.0,31.0,,10767.0,Active,,,https://www.redfin.com/NY/New-York/171-W-71st-St-10023/unit-PHE/home/45150126,REBNY,PRCH-7509217,N,Y,40.7779733,-73.9815764
3825,MLS Listing,,Condo/Co-op,245 W 74th St Unit MAIS-1A,New York,NY,10023.0,1795000.0,3.0,2.0,Upper West Side,1400.0,10217.0,1923.0,32.0,1282.0,2239.0,Active,April-23-2023 01:30 PM,April-23-2023 02:30 PM,https://www.redfin.com/NY/New-York/245-W-74th-St-10023/unit-MAIS-1A/home/184762045,REBNY,OLRS-2028192,N,Y,40.7808682,-73.9825668
3826,MLS Listing,,Condo/Co-op,161 W 61st St Unit 5-E,New York,NY,10023.0,1325000.0,1.0,1.5,Lincoln Square,822.0,14109.0,1987.0,32.0,1612.0,1729.0,Active,April-23-2023 12:00 PM,April-23-2023 01:30 PM,https://www.redfin.com/NY/New-York/161-W-61st-St-10023/unit-5E/home/45267124,REBNY,OLRS-00011541199,N,Y,40.7715383,-73.9858725
3827,MLS Listing,,Condo/Co-op,170 W 74th St Unit 809A,New York,NY,10023.0,665000.0,1.0,1.0,Upper West Side,600.0,10667.0,1911.0,32.0,1108.0,1942.0,Active,,,https://www.redfin.com/NY/New-York/170-W-74th-St-10023/unit-809A/home/184746295,REBNY,RPLU-33422361395,N,Y,40.779647,-73.9803455
3828,MLS Listing,,Condo/Co-op,23 W 73rd St #1102,New York,NY,10023.0,4895000.0,4.0,2.5,Upper West Side,1000.0,22068.0,1929.0,35.0,4895.0,4816.0,Active,,,https://www.redfin.com/NY/New-York/23-W-73rd-St-10023/unit-1102/home/45204412,REBNY,OLRS-33000,N,Y,40.777703,-73.9767127
3829,MLS Listing,,Condo/Co-op,225 W 60th St Unit 14F,New York,NY,10023.0,1850000.0,2.0,2.0,Lincoln Square,1241.0,12553.0,2007.0,36.0,1491.0,1761.0,Active,,,https://www.redfin.com/NY/New-York/225-W-60th-St-10023/unit-14F/home/45191989,REBNY,RPLU-5122339818,N,Y,40.7716016,-73.9881555
3830,MLS Listing,,Condo/Co-op,2000 Broadway Unit 15G,New York,NY,10023.0,1680000.0,2.0,2.0,Lincoln Square,990.0,24310.0,1985.0,36.0,1697.0,1665.0,Active,,,https://www.redfin.com/NY/New-York/2000-Broadway-10023/unit-15G/home/45269472,REBNY,RPLU-5122299963,N,Y,40.7754959,-73.9815519
3831,MLS Listing,,Condo/Co-op,2000 Broadway Unit 6F,New York,NY,10023.0,995000.0,1.0,1.0,Lincoln Square,662.0,24310.0,1985.0,36.0,1503.0,1200.0,Active,,,https://www.redfin.com/NY/New-York/2000-Broadway-10023/unit-6F/home/45269115,REBNY,RPLU-5122299701,N,Y,40.7754959,-73.9815519
3832,MLS Listing,,Condo/Co-op,80 Riverside Blvd Unit 3L,New York,NY,10069.0,3999000.0,4.0,4.0,Lincoln Square,2513.0,42914.0,2006.0,36.0,1591.0,3059.0,Active,,,https://www.redfin.com/NY/New-York/80-Riverside-Blvd-10069/unit-3L/home/45224024,REBNY,RPLU-5122307711,N,Y,40.77508,-73.990303
3833,MLS Listing,,Condo/Co-op,555 W 59th St Unit 25E,New York,NY,10019.0,2750000.0,2.0,2.0,Lincoln Square,1384.0,43072.0,2007.0,36.0,1987.0,2005.0,Active,,,https://www.redfin.com/NY/New-York/555-W-59th-St-10019/unit-25E/home/45206720,REBNY,RPLU-5122334592,N,Y,40.7715251,-73.9895943
3834,MLS Listing,,Condo/Co-op,11 Riverside Dr Unit 7-BW,New York,NY,10023.0,1575000.0,2.0,2.0,Upper West Side,,76300.0,1951.0,36.0,,2239.0,Active,,,https://www.redfin.com/NY/New-York/11-Riverside-Dr-10023/unit-7BW/home/45178419,REBNY,OLRS-2027474,N,Y,40.7809028,-73.9846443
3835,MLS Listing,,Condo/Co-op,200 W End Ave Unit 17-E,New York,NY,10023.0,2588000.0,2.0,2.0,Lincoln Square,1330.0,22375.0,2006.0,36.0,1946.0,1770.0,Active,,,https://www.redfin.com/NY/New-York/200-W-End-Ave-10023/unit-17E/home/45223716,REBNY,OLRS-2027602,N,Y,40.7779612,-73.9854593
3836,MLS Listing,,Condo/Co-op,310 W End Ave Unit 10CD,New York,NY,10023.0,2995000.0,3.0,2.5,Upper West Side,,6436.0,1924.0,36.0,,4464.0,Active,April-23-2023 12:00 PM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/310-W-End-Ave-10023/unit-10CD/home/184722884,REBNY,RPLU-5122348636,N,Y,40.7814604,-73.9829341
3837,MLS Listing,,Condo/Co-op,185 W End Ave Unit 15-R,New York,NY,10023.0,920000.0,1.0,1.0,Lincoln Square,,96150.0,1959.0,37.0,,1955.0,Active,,,https://www.redfin.com/NY/New-York/185-W-End-Ave-10023/unit-15R/home/45231023,REBNY,OLRS-2027369,N,Y,40.7775039,-73.9867219
3838,MLS Listing,,Condo/Co-op,165 W 66th St Unit 14T,New York,NY,10023.0,2100000.0,2.0,2.0,Lincoln Square,,31450.0,1962.0,37.0,,3822.0,Active,,,https://www.redfin.com/NY/New-York/165-W-66th-St-10023/unit-14T/home/173172508,REBNY,PRCH-5276733,N,Y,40.7747695,-73.9839605
3839,MLS Listing,,Condo/Co-op,120 Riverside Blvd Ph 2E,New York,NY,10069.0,1125000.0,1.0,1.0,Lincoln Square,774.0,55136.0,2005.0,37.0,1453.0,1409.0,Active,,,https://www.redfin.com/NY/New-York/120-Riverside-Blvd-10069/unit-2E/home/45137239,REBNY,RPLU-833122353076-2,N,Y,40.7763767,-73.9891093
3840,MLS Listing,,Condo/Co-op,253 W 73rd St Unit 4-F,New York,NY,10023.0,1650000.0,2.0,2.0,Upper West Side,1793.0,15330.0,1925.0,38.0,920.0,2389.0,Active,April-23-2023 02:30 PM,April-23-2023 03:30 PM,https://www.redfin.com/NY/New-York/253-W-73rd-St-10023/unit-4F/home/45271037,REBNY,OLRS-1979667,N,Y,40.780245,-73.9827963
3841,MLS Listing,,Condo/Co-op,304 W 75th St Unit 7-E,New York,NY,10023.0,399000.0,0.0,1.0,Upper West Side,,7500.0,1927.0,38.0,,1330.0,Active,,,https://www.redfin.com/NY/New-York/304-W-75th-St-10023/unit-7E/home/45151174,REBNY,OLRS-124047,N,Y,40.7818798,-73.9837146
3842,MLS Listing,,Condo/Co-op,156 W 73rd St Unit 3-R,New York,NY,10023.0,475000.0,0.0,1.0,Upper West Side,,1949.0,1880.0,39.0,,882.0,Active,,,https://www.redfin.com/NY/New-York/156-W-73rd-St-10023/unit-3R/home/53321765,REBNY,OLRS-101202,N,Y,40.7787662,-73.9803285
3843,MLS Listing,,Condo/Co-op,1 Central Park W #704,New York,NY,10023.0,1300000.0,0.0,1.0,Lincoln Square,460.0,31349.0,1996.0,39.0,2826.0,2830.0,Active,,,https://www.redfin.com/NY/New-York/1-Central-Park-W-10023/unit-704/home/115077739,REBNY,OLRS-1280556,N,Y,40.7690255,-73.9816255
3844,MLS Listing,,Condo/Co-op,11 W 69th St Unit 4D,New York,NY,10023.0,819000.0,1.0,1.0,Lincoln Square,,6025.0,1927.0,41.0,,1741.0,Active,,,https://www.redfin.com/NY/New-York/11-W-69th-St-10023/unit-4D/home/45149280,REBNY,RPLU-33422338727,N,Y,40.7747351,-73.9780902
3845,MLS Listing,,Condo/Co-op,180 W End Ave Unit 3-E,New York,NY,10023.0,698000.0,0.0,1.5,Lincoln Square,556.0,84650.0,1961.0,41.0,1255.0,1150.0,Active,April-22-2023 12:00 PM,April-22-2023 01:00 PM,https://www.redfin.com/NY/New-York/180-W-End-Ave-10023/unit-3E/home/168948657,REBNY,OLRS-2025089,N,Y,40.7774246,-73.98562
3846,MLS Listing,,Condo/Co-op,2 Columbus Ave Unit 3-A,New York,NY,10024.0,1400000.0,1.0,1.5,Lincoln Square,1091.0,7409.0,1999.0,42.0,1283.0,1145.0,Active,,,https://www.redfin.com/NY/New-York/2-Columbus-Ave-10023/unit-3A/home/45266883,REBNY,OLRS-247443,N,Y,40.7694403,-73.9849096
3847,MLS Listing,,Condo/Co-op,10 Riverside Blvd Unit 34-E,New York,NY,10069.0,4380000.0,2.0,2.5,Lincoln Square,1497.0,50505.0,2019.0,42.0,2926.0,2992.0,Active,,,https://www.redfin.com/NY/New-York/10-Riverside-Blvd-10069/unit-34E/home/148049506,REBNY,OLRS-2026537,N,Y,40.7730992,-73.9926095
3848,MLS Listing,,Condo/Co-op,2025 Broadway Unit 27-AB,New York,NY,10023.0,1695000.0,3.0,2.0,Lincoln Square,,17514.0,1977.0,42.0,,4299.0,Active,April-23-2023 02:00 PM,April-23-2023 03:30 PM,https://www.redfin.com/NY/New-York/2025-Broadway-10023/unit-27AB/home/160535072,REBNY,OLRS-96127,N,Y,40.7770746,-73.9824749
3849,MLS Listing,,Condo/Co-op,2025 Broadway Unit 28-GH,New York,NY,10023.0,1325000.0,1.0,2.0,Lincoln Square,964.0,17514.0,1977.0,43.0,1374.0,3347.0,Active,April-22-2023 01:00 PM,April-22-2023 02:00 PM,https://www.redfin.com/NY/New-York/2025-Broadway-10023/unit-28GH/home/45149611,REBNY,OLRS-28343,N,Y,40.7770746,-73.9824749
3850,MLS Listing,,Condo/Co-op,61 W 62nd St Unit 21C,New York,NY,10023.0,5650000.0,5.0,4.5,Lincoln Square,3800.0,16535.0,1981.0,43.0,1487.0,5587.0,Active,April-23-2023 12:00 PM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/61-W-62nd-St-10023/unit-21-C/home/174300833,REBNY,PRCH-7510916,N,Y,40.771079,-73.9827734
3851,MLS Listing,,Condo/Co-op,1 W End Ave Unit 21-F,New York,NY,10023.0,6699500.0,4.0,4.5,Lincoln Square,2836.0,72099.0,2017.0,43.0,2362.0,3377.0,Active,,,https://www.redfin.com/NY/New-York/1-W-End-Ave-10023/unit-21F/home/130600239,REBNY,OLRS-1666213,N,Y,40.7719497,-73.9907001
3852,MLS Listing,,Condo/Co-op,245 W 74th St Unit 8-D,New York,NY,10023.0,1350000.0,1.0,1.0,Upper West Side,922.0,10217.0,1923.0,44.0,1464.0,1713.0,Active,,,https://www.redfin.com/NY/New-York/245-W-74th-St-10023/unit-8D/home/45167558,REBNY,OLRS-2025694,N,Y,40.7808682,-73.9825668
3853,MLS Listing,,Condo/Co-op,304 W 75th St Unit 12AC,New York,NY,10023.0,1635000.0,2.0,2.0,Upper West Side,,7500.0,1927.0,45.0,,3100.0,Active,,,https://www.redfin.com/NY/New-York/304-W-75th-St-10023/unit-12AC/home/184305718,REBNY,RPLU-217122300710,N,Y,40.7818798,-73.9837146
3854,MLS Listing,,Condo/Co-op,11 Riverside Dr Unit 6-BW,New York,NY,10023.0,1750000.0,2.0,2.0,Upper West Side,1100.0,76300.0,1951.0,45.0,1591.0,2224.0,Active,,,https://www.redfin.com/NY/New-York/11-Riverside-Dr-10023/unit-6BW/home/45327630,REBNY,OLRS-1717398,N,Y,40.7809028,-73.9846443
3855,MLS Listing,,Condo/Co-op,20 W 64th St Unit 30C,New York,NY,10023.0,1080000.0,1.0,1.0,Lincoln Square,564.0,59822.0,1971.0,45.0,1915.0,854.0,Active,,,https://www.redfin.com/NY/New-York/20-W-64th-St-10023/unit-30C/home/184645566,REBNY,RPLU-676722308666,N,Y,40.7716812,-73.9815796
3856,MLS Listing,,Condo/Co-op,174 W 76TH St Unit 10J,New York,NY,10023.0,1499000.0,2.0,1.0,Upper West Side,,18288.0,1924.0,46.0,,2565.0,Active,April-23-2023 11:00 AM,April-23-2023 12:30 PM,https://www.redfin.com/NY/New-York/174-W-76th-St-10023/unit-10J/home/114612969,REBNY,RPLU-33422334082,N,Y,40.7808492,-73.9794446
3857,MLS Listing,,Condo/Co-op,120 Riverside Blvd Unit 8-P,New York,NY,10069.0,915000.0,1.0,1.0,Lincoln Square,721.0,55136.0,2005.0,46.0,1269.0,1065.0,Active,April-23-2023 12:30 PM,April-23-2023 01:30 PM,https://www.redfin.com/NY/New-York/120-Riverside-Blvd-10069/unit-8P/home/45137642,REBNY,OLRS-1632967,N,Y,40.7763767,-73.9891093
3858,MLS Listing,,Condo/Co-op,1 Central Park W Unit 23-G,New York,NY,10023.0,5995000.0,2.0,2.0,Lincoln Square,1569.0,31349.0,1996.0,49.0,3821.0,3669.0,Active,,,https://www.redfin.com/NY/New-York/1-Central-Park-W-10023/unit-23G/home/45265000,REBNY,OLRS-2025594,N,Y,40.7690255,-73.9816255
3859,MLS Listing,,Condo/Co-op,170 W End Ave Unit 3-F,New York,NY,10023.0,450000.0,0.0,1.0,New York,,,2007.0,49.0,,1139.0,Active,,,https://www.redfin.com/NY/New-York/170-W-End-Ave-10023/unit-3-F/home/184609555,OneKey,H6235647,N,Y,40.7767637,-73.9843469
3860,MLS Listing,,Condo/Co-op,2025 Broadway Unit 15-F,New York,NY,10023.0,675000.0,1.0,1.0,Lincoln Square,575.0,17514.0,1977.0,49.0,1174.0,1675.0,Active,April-22-2023 02:00 PM,April-22-2023 03:00 PM,https://www.redfin.com/NY/New-York/2025-Broadway-10023/unit-15F/home/102005123,REBNY,OLRS-75628,N,Y,40.7770746,-73.9824749
3861,MLS Listing,,Condo/Co-op,1965 Broadway Unit 9-J,New York,NY,10023.0,1100000.0,1.0,1.0,Lincoln Square,650.0,27704.0,1996.0,50.0,1692.0,641.0,Active,,,https://www.redfin.com/NY/New-York/1965-Broadway-10023/unit-9J/home/45268037,REBNY,OLRS-2025285-2777073,N,Y,40.7744463,-73.9825007
3862,MLS Listing,,Condo/Co-op,140 W 71st St Unit 7B,New York,NY,10023.0,529000.0,1.0,1.0,Lincoln Square,,8034.0,1930.0,51.0,,1475.0,Active,,,https://www.redfin.com/NY/New-York/140-W-71st-St-10023/unit-7B/home/105883312,REBNY,RPLU-850722322156,N,Y,40.7772096,-73.980845
3863,MLS Listing,,Condo/Co-op,120 Riverside Blvd Unit 16C,New York,NY,10069.0,1695000.0,2.0,2.0,Lincoln Square,1252.0,55136.0,2005.0,52.0,1354.0,1698.0,Active,April-23-2023 12:30 PM,April-23-2023 01:30 PM,https://www.redfin.com/NY/New-York/120-Riverside-Blvd-10069/unit-16C/home/45137268,REBNY,PRCH-5277161,N,Y,40.7763767,-73.9891093
3864,MLS Listing,,Condo/Co-op,15 W 61st St Unit 15B,New York,NY,10023.0,4900000.0,2.0,3.5,Lincoln Square,1494.0,22847.0,2019.0,53.0,3280.0,2275.0,Active,,,https://www.redfin.com/NY/New-York/15-W-61st-St-10023/unit-15B/home/173349130,REBNY,RPLU-61826158458-27,N,Y,40.7699398,-73.9824085
3865,MLS Listing,,Condo/Co-op,212 W 72ND St Unit 6A,New York,NY,10023.0,2160000.0,2.0,2.0,Lincoln Square,992.0,14336.0,2008.0,53.0,2177.0,1336.0,Active,,,https://www.redfin.com/NY/New-York/212-W-72nd-St-10023/unit-6A/home/184468103,REBNY,RPLU-618222313287,N,Y,40.7787731,-73.9826065
3866,MLS Listing,,Condo/Co-op,15 W 61st St Unit 4O,New York,NY,10023.0,3325000.0,2.0,2.5,Lincoln Square,1311.0,22847.0,2019.0,53.0,2536.0,1557.0,Active,,,https://www.redfin.com/NY/New-York/15-W-61st-St-10023/unit-4O/home/180333333,REBNY,RPLU-618221893314,N,Y,40.7701937,-73.9829177
3867,MLS Listing,,Condo/Co-op,185 W End Ave Unit 8-E,New York,NY,10023.0,625000.0,0.0,1.0,Lincoln Square,,96150.0,1959.0,54.0,,1130.0,Active,April-23-2023 11:00 AM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/185-W-End-Ave-10023/unit-8E/home/167286286,REBNY,OLRS-2023832,N,Y,40.7775039,-73.9867219
3868,MLS Listing,,Condo/Co-op,80 Central Park W Unit 17-GH,New York,NY,10023.0,1895000.0,2.0,2.0,Lincoln Square,,15073.0,1967.0,55.0,,3441.0,Active,,,https://www.redfin.com/NY/New-York/80-Central-10023/unit-17-GH/home/183892599,REBNY,OLRS-00011453101,N,Y,40.774014,-73.978137
3869,MLS Listing,,Condo/Co-op,151 Central Park W Unit 3C,New York,NY,10023.0,9750000.0,3.0,3.0,Upper West Side,,12648.0,1906.0,55.0,,8544.0,Active,,,https://www.redfin.com/NY/New-York/151-Central-Park-W-10023/unit-3C/home/59312987,REBNY,RPLU-33422269175,N,Y,40.7784962,-73.9746925
3870,MLS Listing,,Condo/Co-op,2 Columbus Ave Unit 14A,New York,NY,10023.0,3048000.0,3.0,2.5,Lincoln Square,1740.0,7409.0,1999.0,57.0,1752.0,2064.0,Active,,,https://www.redfin.com/NY/New-York/2-Columbus-Ave-10023/unit-14A/home/184475329,REBNY,BNYC-1976132,N,Y,40.7694403,-73.9849096
3871,MLS Listing,,Condo/Co-op,28-30 W 74th St Unit 3C/4C,New York,NY,10023.0,2000000.0,2.0,2.5,Upper West Side,1500.0,5108.0,1902.0,57.0,1333.0,4143.0,Active,April-23-2023 12:00 PM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/2830-W-74th-St-10023/unit-3C-4C/home/183973565,REBNY,PRCH-5275769,N,Y,40.77794,-73.976552
3872,MLS Listing,,Condo/Co-op,111 W 67th St Unit 39-E,New York,NY,10023.0,5650000.0,3.0,3.0,Lincoln Square,1800.0,55462.0,1994.0,57.0,3139.0,2274.0,Active,,,https://www.redfin.com/NY/New-York/111-W-67th-St-10023/unit-39E/home/45268503,REBNY,OLRS-2023770,N,Y,40.774804,-73.981477
3873,MLS Listing,,Condo/Co-op,205 W End Ave Unit 18-M,New York,NY,10023.0,995000.0,1.0,1.0,Lincoln Square,,90575.0,1959.0,57.0,,1838.0,Active,,,https://www.redfin.com/NY/New-York/205-W-End-Ave-10023/unit-18M/home/167286785,REBNY,OLRS-2023628,N,Y,40.778545,-73.9864464
3874,MLS Listing,,Townhouse,311 W 74th St,New York,NY,10023.0,11500000.0,7.0,7.0,Upper West Side,6967.0,1518.0,1893.0,58.0,1651.0,,Active,,,https://www.redfin.com/NY/New-York/311-W-74th-St-10023/home/176193131,REBNY,OLRS-0021889,N,Y,40.7815723,-73.9842655
3875,MLS Listing,,Condo/Co-op,61 W 62nd St Unit 5-K,New York,NY,10023.0,565000.0,1.0,1.0,Lincoln Square,,16535.0,1981.0,59.0,,2015.0,Active,,,https://www.redfin.com/NY/New-York/61-W-62nd-St-10023/unit-5K/home/184283300,REBNY,OLRS-2022585,N,Y,40.7711977,-73.9830227
3876,MLS Listing,,Condo/Co-op,180 W End Ave Unit 4-M,New York,NY,10023.0,1195000.0,3.0,2.0,Lincoln Square,,84650.0,1961.0,59.0,,2525.0,Active,April-22-2023 12:00 PM,April-22-2023 01:00 PM,https://www.redfin.com/NY/New-York/180-W-End-Ave-10023/unit-4M/home/45177519,REBNY,OLRS-2023521,N,Y,40.7774246,-73.98562
3877,MLS Listing,,Condo/Co-op,30 W 63rd St Unit 16VW,New York,NY,10023.0,2800000.0,2.0,2.0,Lincoln Square,1230.0,38149.0,1980.0,59.0,2276.0,1084.0,Active,April-22-2023 12:30 PM,April-22-2023 02:30 PM,https://www.redfin.com/NY/New-York/30-W-63rd-St-10023/unit-16VW/home/45321055,REBNY,RPLU-5122272011,N,Y,40.7707681,-73.981731
3878,MLS Listing,,Condo/Co-op,270 W End Ave Unit 8N,New York,NY,10023.0,5995000.0,5.0,3.5,Upper West Side,,7667.0,1917.0,59.0,,9398.0,Active,,,https://www.redfin.com/NY/New-York/270-W-End-Ave-10023/unit-8N/home/45233565,REBNY,PRCH-5212625,N,Y,40.7802501,-73.9837835
3879,MLS Listing,,Condo/Co-op,50 Riverside Blvd Unit 7E,New York,NY,10069.0,2600000.0,2.0,2.0,Lincoln Square,1373.0,44767.0,2015.0,63.0,1894.0,1595.0,Active,,,https://www.redfin.com/NY/New-York/50-Riverside-Blvd-10069/unit-7E/home/108582022,REBNY,RPLU-5122292760,N,Y,40.773993,-73.991283
3880,MLS Listing,,Condo/Co-op,165 W End Ave Unit 12-G,New York,NY,10023.0,625000.0,0.0,1.0,Lincoln Square,,96044.0,1959.0,63.0,,1061.0,Active,April-23-2023 11:00 AM,April-23-2023 01:00 PM,https://www.redfin.com/NY/New-York/165-W-End-Ave-10023/unit-12G/home/167285943,REBNY,OLRS-2023017,N,Y,40.7768045,-73.9875024
3881,MLS Listing,,Condo/Co-op,150 W End Ave Unit 27-K,New York,NY,10023.0,625000.0,0.0,1.0,Lincoln Square,,96925.0,1961.0,63.0,,1214.0,Active,,,https://www.redfin.com/NY/New-York/150-W-End-Ave-10023/unit-27K/home/167276487,REBNY,OLRS-2023040,N,Y,40.7766541,-73.9861709
3882,MLS Listing,,Condo/Co-op,201 W 70th St Unit 3-L,New York,NY,10023.0,850000.0,1.0,1.0,Lincoln Square,,34300.0,1972.0,65.0,,1382.0,Active,,,https://www.redfin.com/NY/New-York/201-W-70th-St-10023/unit-3L/home/115273681,REBNY,OLRS-1599926,N,Y,40.7776223,-73.9830701
3883,MLS Listing,,Condo/Co-op,15 W 72nd St Unit 21J,New York,NY,10023.0,1995000.0,1.0,2.0,Upper West Side,1250.0,48490.0,1961.0,70.0,1596.0,2937.0,Active,,,https://www.redfin.com/NY/New-York/15-W-72nd-St-10023/unit-21J/home/184212065,REBNY,RPLU-33422283405,N,Y,40.7771759,-73.9768046
3884,MLS Listing,,Condo/Co-op,30 Riverside Blvd Unit 29C,New York,NY,10069.0,3700000.0,2.0,2.5,Two Water Line Square,1453.0,,2020.0,71.0,2546.0,,Active,April-21-2023 02:30 PM,April-21-2023 05:30 PM,https://www.redfin.com/NY/New-York/30-Riverside-Blvd-10069/unit-29C/home/170022065,OneKey,3455287,N,Y,40.7734426,-73.9916656
3885,MLS Listing,,Condo/Co-op,30 W 61st St Unit 7H,New York,NY,10023.0,650000.0,0.0,1.0,Lincoln Square,466.0,16167.0,1982.0,71.0,1395.0,629.0,Active,,,https://www.redfin.com/NY/New-York/30-W-61st-St-10023/unit-7H/home/45264572,REBNY,RPLU-33422285044,N,Y,40.7701201,-73.9833141
